lat,lon,segmento,POBTOT,oxxo_presente,MCA1,MCA1_weight,es_candidato,segmento_gmm,node_id,graph_node
25.679555331213116,-100.29282546301604,0,62,0,0.22237589145756553,0.9956955992863078,False,0,239,344547663
25.655135521257137,-100.31091386414552,2,0,0,-0.0660886337917441,0.920147040060605,True,2,240,1423289193
25.66782210758887,-100.26637768107213,3,145,0,0.2128267879883102,0.9931946990165921,False,3,241,1040528006
25.657996854898023,-100.25348083699446,4,44,0,0.02194973672101579,0.943204197758139,True,4,242,1682429146
25.677748471067392,-100.26628446610876,3,61,0,0.2149839506751722,0.9937596576813257,False,3,243,1040773369
25.682850273816264,-100.27363116932072,0,99,0,0.2214289129527694,0.9954475866005426,True,0,244,1829074715
25.686101074014992,-100.27895548931357,0,127,0,0.15185225215328707,0.9772255314809628,False,0,245,1135026090
25.62705827406659,-100.26929316356208,5,124,0,0.19383037622644858,0.9882195585280814,True,5,246,7464378706
25.655190551338247,-100.26683763619076,4,51,0,0.15273483999183118,0.9774566803181882,True,4,247,1173962843
25.64016756447341,-100.30044032091634,1,224,0,0.20433908999058126,0.9909717797362504,True,1,248,8108552371
25.64150189543188,-100.28199117071868,1,67,0,0.15582262952938372,0.9782653691874788,False,1,249,1682150544
25.6667238689692,-100.28465756292223,3,64,0,0.18661757607447058,0.9863305336679399,False,3,250,2485209386
25.671800166724626,-100.2993645459339,0,111,0,0.18838825939744247,0.9867942737891208,True,0,251,6058209966
25.62264062462698,-100.2907963939432,1,43,0,0.19716319441559874,0.9890924201464517,False,1,252,1681033630
25.637200330897866,-100.30679399121303,1,112,0,0.21104940206269573,0.9927292034907482,True,1,253,8752828473
25.642014527849426,-100.30604464605376,1,50,0,0.20305168247623495,0.9906346090468523,False,1,254,7047056463
25.687093789111593,-100.28985287223388,0,73,0,0.17928868973317882,0.9844111059555202,False,0,255,1135026205
25.633453756071216,-100.33229994128183,1,0,0,-0.07358777512225054,0.9181830227435361,True,1,256,4764776346
25.6563591751237,-100.32562866795038,2,31,0,0.053986024953375136,0.9515944683357855,True,2,257,11994777691
25.62037900370879,-100.29615571579052,1,132,0,0.20928592444463892,0.9922673505361924,False,1,258,1681033585
25.643822130636327,-100.2687910610939,4,49,0,0.1888632767620215,0.9869186803429947,False,4,259,7454766090
25.630581181119467,-100.289548682061,1,18,0,0.1487150940527656,0.9764039130363628,True,1,260,6459442575
25.683105708853553,-100.25789934458702,3,139,0,0.1950357568341741,0.9885352464559248,True,3,261,1040802102
