kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
A,3194.0,2013.0,,,,294.871,,,,,,,
A,3194.0,2532.0,,,,280.827,,,,,,,
A,3195.0,285.0,,,,48.001000000000005,,,,,,,
A,3195.0,717.0,,,,330.37,,,,,,,
A,3195.0,924.0,,,,212.342,,,,,,,
A,3195.0,939.0,,,,137.763,,,,,,,
A,3195.0,1202.0,,,,164.661,,,,,,,
A,3195.0,1611.0,,,,91.906,,,,,,,
A,3195.0,1725.0,,,,46.715,,,,,,,
A,3195.0,1869.0,,,,0.0,,,,,,,
A,3195.0,2037.0,,,,217.955,,,,,,,
A,3195.0,2043.0,,,,243.23000000000002,,,,,,,
A,3195.0,2091.0,,,,0.0,,,,,,,
A,3195.0,2145.0,,,,212.342,,,,,,,
A,3195.0,2556.0,,,,285.905,,,,,,,
A,3195.0,2616.0,,,,71.087,,,,,,,
A,3195.0,2707.0,,,,262.27500000000003,,,,,,,
A,3196.0,198.0,,,,180.441,,,,,,,
A,3196.0,241.0,,,,328.328,,,,,,,
A,3196.0,295.0,,,,153.803,,,,,,,
A,3196.0,810.0,,,,238.02,,,,,,,
A,3196.0,824.0,,,,158.772,,,,,,,
A,3196.0,1278.0,,,,282.069,,,,,,,
A,3196.0,1916.0,,,,205.622,,,,,,,
A,3196.0,2092.0,,,,0.0,,,,,,,
A,3196.0,2280.0,,,,0.0,,,,,,,
A,3196.0,2282.0,,,,158.772,,,,,,,
A,3196.0,2404.0,,,,296.46500000000003,,,,,,,
A,3196.0,2569.0,,,,249.71699999999998,,,,,,,
A,3196.0,2669.0,,,,205.622,,,,,,,
A,3196.0,2833.0,,,,255.988,,,,,,,
A,3196.0,2864.0,,,,115.443,,,,,,,
A,3196.0,2900.0,,,,173.827,,,,,,,
A,3196.0,2962.0,,,,308.292,,,,,,,
A,3196.0,3072.0,,,,218.003,,,,,,,
A,3196.0,3087.0,,,,115.443,,,,,,,
A,3196.0,3090.0,,,,232.33999999999997,,,,,,,
A,3197.0,268.0,,,,290.304,,,,,,,
A,3197.0,596.0,,,,217.861,,,,,,,
A,3197.0,700.0,,,,275.914,,,,,,,
A,3197.0,949.0,,,,0.0,,,,,,,
A,3197.0,1179.0,,,,245.65099999999998,,,,,,,
A,3197.0,1303.0,,,,296.307,,,,,,,
A,3197.0,1419.0,,,,316.427,,,,,,,
A,3197.0,1440.0,,,,335.09499999999997,,,,,,,
A,3197.0,1447.0,,,,296.307,,,,,,,
A,3197.0,1513.0,,,,292.94,,,,,,,
A,3197.0,1545.0,,,,340.61299999999994,,,,,,,
A,3197.0,1650.0,,,,245.65099999999998,,,,,,,
A,3197.0,1753.0,,,,321.82399999999996,,,,,,,
A,3197.0,1971.0,,,,114.612,,,,,,,
A,3197.0,2093.0,,,,0.0,,,,,,,
A,3197.0,2385.0,,,,330.79600000000005,,,,,,,
A,3197.0,2529.0,,,,334.458,,,,,,,
A,3197.0,2827.0,,,,292.94,,,,,,,
A,3197.0,2865.0,,,,343.48699999999997,,,,,,,
A,3198.0,805.0,,,,166.16199999999998,,,,,,,
A,3198.0,1549.0,,,,54.272,,,,,,,
A,3198.0,1577.0,,,,53.539,,,,,,,
A,3198.0,2008.0,,,,54.272,,,,,,,
A,3198.0,2095.0,,,,0.0,,,,,,,
A,3198.0,2128.0,,,,109.481,,,,,,,
A,3198.0,2472.0,,,,346.57499999999993,,,,,,,
A,3199.0,188.0,,,,271.17100000000005,,,,,,,
A,3199.0,297.0,,,,290.027,,,,,,,
A,3199.0,515.0,,,,341.1379999999999,,,,,,,
A,3199.0,567.0,,,,250.529,,,,,,,
A,3199.0,671.0,,,,200.115,,,,,,,
A,3199.0,848.0,,,,258.6,,,,,,,
A,3199.0,1170.0,,,,189.689,,,,,,,
A,3199.0,1562.0,,,,291.236,,,,,,,
A,3199.0,1736.0,,,,351.80999999999995,,,,,,,
A,3199.0,1912.0,,,,330.317,,,,,,,
A,3199.0,2097.0,,,,0.0,,,,,,,
A,3199.0,2170.0,,,,285.52,,,,,,,
A,3199.0,2386.0,,,,355.822,,,,,,,
A,3199.0,2519.0,,,,271.17100000000005,,,,,,,
A,3199.0,2782.0,,,,232.95899999999997,,,,,,,
A,3199.0,2841.0,,,,328.943,,,,,,,
A,3199.0,2946.0,,,,181.33099999999996,,,,,,,
A,3199.0,2956.0,,,,175.649,,,,,,,
A,3199.0,3051.0,,,,238.77099999999996,,,,,,,
A,3200.0,44.0,,,,0.0,,,,,,,
A,3200.0,1924.0,,,,327.99699999999996,,,,,,,
A,3201.0,141.0,,,,344.212,,,,,,,
A,3201.0,313.0,,,,206.963,,,,,,,
A,3201.0,424.0,,,,365.789,,,,,,,
A,3201.0,464.0,,,,304.147,,,,,,,
A,3201.0,536.0,,,,343.604,,,,,,,
A,3201.0,549.0,,,,283.86,,,,,,,
A,3201.0,557.0,,,,304.147,,,,,,,
A,3201.0,708.0,,,,184.8,,,,,,,
A,3201.0,806.0,,,,74.759,,,,,,,
A,3201.0,819.0,,,,251.12900000000002,,,,,,,
A,3201.0,825.0,,,,197.508,,,,,,,
A,3201.0,828.0,,,,231.949,,,,,,,
A,3201.0,880.0,,,,257.50399999999996,,,,,,,
A,3201.0,882.0,,,,285.52799999999996,,,,,,,
A,3201.0,923.0,,,,238.52800000000002,,,,,,,
A,3201.0,965.0,,,,241.219,,,,,,,
A,3201.0,1168.0,,,,50.641,,,,,,,
A,3201.0,1320.0,,,,350.553,,,,,,,
A,3201.0,1420.0,,,,338.805,,,,,,,
A,3201.0,1486.0,,,,180.353,,,,,,,
A,3201.0,1497.0,,,,313.17100000000005,,,,,,,
A,3201.0,1499.0,,,,50.641,,,,,,,
A,3201.0,1565.0,,,,147.67299999999997,,,,,,,
A,3201.0,1586.0,,,,31.258,,,,,,,
A,3201.0,1629.0,,,,124.663,,,,,,,
A,3201.0,1741.0,,,,189.838,,,,,,,
A,3201.0,1901.0,,,,234.003,,,,,,,
A,3201.0,1973.0,,,,307.93199999999996,,,,,,,
A,3201.0,2041.0,,,,0.0,,,,,,,
A,3201.0,2098.0,,,,0.0,,,,,,,
A,3201.0,2198.0,,,,192.608,,,,,,,
A,3201.0,2228.0,,,,206.986,,,,,,,
A,3201.0,2309.0,,,,184.8,,,,,,,
A,3201.0,2317.0,,,,257.50399999999996,,,,,,,
A,3201.0,2319.0,,,,218.642,,,,,,,
A,3201.0,2421.0,,,,313.17100000000005,,,,,,,
A,3201.0,2664.0,,,,299.31399999999996,,,,,,,
A,3201.0,2684.0,,,,275.26,,,,,,,
A,3201.0,2722.0,,,,287.981,,,,,,,
A,3201.0,2765.0,,,,265.315,,,,,,,
A,3201.0,2881.0,,,,197.508,,,,,,,
A,3201.0,2919.0,,,,344.212,,,,,,,
A,3201.0,2972.0,,,,153.313,,,,,,,
A,3201.0,2995.0,,,,203.42099999999996,,,,,,,
A,3201.0,3005.0,,,,99.503,,,,,,,
A,3201.0,3018.0,,,,281.344,,,,,,,
A,3201.0,3078.0,,,,0.0,,,,,,,
A,3202.0,1214.0,,,,131.203,,,,,,,
A,3202.0,1436.0,,,,318.40700000000004,,,,,,,
A,3202.0,1729.0,,,,298.202,,,,,,,
A,3202.0,1902.0,,,,237.27800000000002,,,,,,,
A,3202.0,1988.0,,,,100.762,,,,,,,
A,3202.0,2099.0,,,,0.0,,,,,,,
A,3202.0,2951.0,,,,271.225,,,,,,,
A,3203.0,8.0,,,,182.89999999999998,,,,,,,
A,3203.0,61.0,,,,182.89999999999998,,,,,,,
A,3203.0,1940.0,,,,289.555,,,,,,,
A,3204.0,2100.0,,,,0.0,,,,,,,
A,3204.0,2178.0,,,,0.0,,,,,,,
A,3205.0,103.0,,,,211.71299999999997,,,,,,,
A,3205.0,178.0,,,,211.71299999999997,,,,,,,
A,3205.0,343.0,,,,211.71299999999997,,,,,,,
A,3205.0,513.0,,,,295.515,,,,,,,
A,3205.0,870.0,,,,0.0,,,,,,,
A,3205.0,926.0,,,,190.28699999999998,,,,,,,
A,3205.0,1023.0,,,,291.79699999999997,,,,,,,
A,3205.0,1024.0,,,,0.0,,,,,,,
A,3205.0,1149.0,,,,287.668,,,,,,,
A,3205.0,1279.0,,,,211.71299999999997,,,,,,,
A,3205.0,1512.0,,,,291.79699999999997,,,,,,,
A,3205.0,1623.0,,,,295.515,,,,,,,
A,3205.0,1880.0,,,,291.79699999999997,,,,,,,
A,3205.0,2063.0,,,,0.0,,,,,,,
A,3205.0,2102.0,,,,0.0,,,,,,,
A,3205.0,2240.0,,,,233.84199999999998,,,,,,,
A,3205.0,2268.0,,,,295.515,,,,,,,
A,3205.0,2459.0,,,,295.515,,,,,,,
A,3205.0,2706.0,,,,363.29999999999995,,,,,,,
A,3205.0,2949.0,,,,94.62299999999999,,,,,,,
A,3205.0,3054.0,,,,233.84199999999998,,,,,,,
A,3206.0,3.0,,,,97.249,,,,,,,
A,3206.0,944.0,,,,253.60399999999998,,,,,,,
A,3206.0,1080.0,,,,276.661,,,,,,,
A,3206.0,1099.0,,,,246.757,,,,,,,
A,3206.0,1371.0,,,,345.133,,,,,,,
A,3206.0,1495.0,,,,242.20600000000002,,,,,,,
A,3206.0,1583.0,,,,330.897,,,,,,,
A,3206.0,1607.0,,,,324.35200000000003,,,,,,,
A,3206.0,1825.0,,,,305.073,,,,,,,
A,3206.0,2165.0,,,,295.123,,,,,,,
A,3206.0,2416.0,,,,280.207,,,,,,,
A,3206.0,2446.0,,,,251.94600000000003,,,,,,,
A,3206.0,2796.0,,,,354.17100000000005,,,,,,,
A,3206.0,2966.0,,,,251.94600000000003,,,,,,,
A,3206.0,3024.0,,,,320.755,,,,,,,
A,3206.0,3095.0,,,,228.755,,,,,,,
A,3207.0,2103.0,,,,0.0,,,,,,,
A,3208.0,1407.0,,,,340.7799999999999,,,,,,,
A,3208.0,2320.0,,,,245.45099999999996,,,,,,,
A,3208.0,2533.0,,,,301.98,,,,,,,
A,3209.0,1897.0,,,,350.20399999999995,,,,,,,
A,3209.0,2104.0,,,,0.0,,,,,,,
A,3209.0,2254.0,,,,278.50800000000004,,,,,,,
A,3209.0,2886.0,,,,271.366,,,,,,,
A,3209.0,3082.0,,,,303.663,,,,,,,
A,3210.0,229.0,,,,240.81199999999998,,,,,,,
A,3210.0,482.0,,,,79.613,,,,,,,
A,3210.0,500.0,,,,0.0,,,,,,,
A,3210.0,561.0,,,,79.613,,,,,,,
A,3210.0,889.0,,,,277.626,,,,,,,
A,3210.0,1201.0,,,,185.387,,,,,,,
A,3210.0,1625.0,,,,79.613,,,,,,,
A,3210.0,1793.0,,,,79.613,,,,,,,
A,3210.0,1798.0,,,,273.83799999999997,,,,,,,
A,3210.0,2105.0,,,,0.0,,,,,,,
A,3210.0,2167.0,,,,335.10699999999997,,,,,,,
A,3210.0,2321.0,,,,335.10699999999997,,,,,,,
A,3210.0,2843.0,,,,145.836,,,,,,,
A,3212.0,90.0,,,,304.731,,,,,,,
A,3212.0,124.0,,,,364.72,,,,,,,
A,3212.0,156.0,,,,271.258,,,,,,,
A,3212.0,329.0,,,,48.63,,,,,,,
A,3212.0,331.0,,,,71.846,,,,,,,
A,3212.0,685.0,,,,333.28,,,,,,,
A,3212.0,738.0,,,,216.804,,,,,,,
A,3212.0,1138.0,,,,216.804,,,,,,,
A,3212.0,1276.0,,,,189.683,,,,,,,
A,3212.0,1444.0,,,,345.8209999999999,,,,,,,
A,3212.0,1718.0,,,,177.73199999999997,,,,,,,
A,3212.0,1909.0,,,,114.615,,,,,,,
A,3212.0,2006.0,,,,106.65100000000001,,,,,,,
A,3212.0,2106.0,,,,0.0,,,,,,,
A,3212.0,2532.0,,,,285.646,,,,,,,
A,3212.0,2596.0,,,,0.0,,,,,,,
A,3212.0,2766.0,,,,306.624,,,,,,,
A,3212.0,2849.0,,,,164.50099999999998,,,,,,,
A,3212.0,2893.0,,,,177.73199999999997,,,,,,,
A,3212.0,3021.0,,,,164.50099999999998,,,,,,,
A,3212.0,3098.0,,,,221.303,,,,,,,
A,3213.0,252.0,,,,315.894,,,,,,,
A,3213.0,1427.0,,,,101.03099999999999,,,,,,,
A,3213.0,1761.0,,,,0.0,,,,,,,
A,3213.0,2107.0,,,,0.0,,,,,,,
A,3213.0,2234.0,,,,365.961,,,,,,,
A,3213.0,2597.0,,,,311.683,,,,,,,
A,3213.0,2627.0,,,,365.18,,,,,,,
A,3213.0,2863.0,,,,346.24399999999997,,,,,,,
A,3214.0,414.0,,,,356.476,,,,,,,
A,3214.0,1070.0,,,,283.38,,,,,,,
A,3214.0,2030.0,,,,283.38,,,,,,,
A,3214.0,2108.0,,,,0.0,,,,,,,
A,3215.0,87.0,,,,235.26700000000002,,,,,,,
A,3215.0,173.0,,,,356.53499999999997,,,,,,,
A,3215.0,214.0,,,,167.443,,,,,,,
A,3215.0,230.0,,,,233.244,,,,,,,
A,3215.0,243.0,,,,272.116,,,,,,,
A,3215.0,247.0,,,,125.875,,,,,,,
A,3215.0,321.0,,,,354.49199999999996,,,,,,,
A,3215.0,442.0,,,,272.8,,,,,,,
A,3215.0,614.0,,,,299.68,,,,,,,
A,3215.0,662.0,,,,224.89200000000002,,,,,,,
A,3215.0,859.0,,,,306.216,,,,,,,
A,3215.0,959.0,,,,354.49199999999996,,,,,,,
A,3215.0,966.0,,,,287.70899999999995,,,,,,,
A,3215.0,1035.0,,,,196.68,,,,,,,
A,3215.0,1124.0,,,,301.67100000000005,,,,,,,
A,3215.0,1223.0,,,,200.6,,,,,,,
A,3215.0,1225.0,,,,200.6,,,,,,,
A,3215.0,1264.0,,,,63.187000000000005,,,,,,,
A,3215.0,1311.0,,,,315.44,,,,,,,
A,3215.0,1337.0,,,,197.62400000000002,,,,,,,
A,3215.0,1345.0,,,,248.097,,,,,,,
A,3215.0,1349.0,,,,93.97,,,,,,,
A,3215.0,1358.0,,,,197.62400000000002,,,,,,,
A,3215.0,1410.0,,,,265.639,,,,,,,
A,3215.0,1454.0,,,,103.654,,,,,,,
A,3215.0,1463.0,,,,214.99599999999998,,,,,,,
A,3215.0,1500.0,,,,341.515,,,,,,,
A,3215.0,1546.0,,,,197.62400000000002,,,,,,,
A,3215.0,1576.0,,,,219.336,,,,,,,
A,3215.0,1599.0,,,,305.082,,,,,,,
A,3215.0,1602.0,,,,224.89200000000002,,,,,,,
A,3215.0,1667.0,,,,228.03799999999998,,,,,,,
A,3215.0,1669.0,,,,336.747,,,,,,,
A,3215.0,1765.0,,,,135.506,,,,,,,
A,3215.0,1779.0,,,,354.49199999999996,,,,,,,
A,3215.0,1797.0,,,,354.079,,,,,,,
A,3215.0,1849.0,,,,354.49199999999996,,,,,,,
A,3215.0,1853.0,,,,173.828,,,,,,,
A,3215.0,1949.0,,,,272.116,,,,,,,
A,3215.0,1968.0,,,,235.10399999999998,,,,,,,
A,3215.0,2061.0,,,,197.62400000000002,,,,,,,
A,3215.0,2070.0,,,,251.137,,,,,,,
A,3215.0,2109.0,,,,0.0,,,,,,,
A,3215.0,2117.0,,,,354.49199999999996,,,,,,,
A,3215.0,2241.0,,,,316.20399999999995,,,,,,,
A,3215.0,2287.0,,,,296.097,,,,,,,
A,3215.0,2310.0,,,,235.10399999999998,,,,,,,
A,3215.0,2311.0,,,,332.594,,,,,,,
A,3215.0,2406.0,,,,125.46,,,,,,,
A,3215.0,2462.0,,,,242.05599999999998,,,,,,,
A,3215.0,2520.0,,,,196.68,,,,,,,
A,3215.0,2697.0,,,,360.741,,,,,,,
A,3215.0,2772.0,,,,103.654,,,,,,,
A,3215.0,2773.0,,,,125.46,,,,,,,
A,3215.0,2812.0,,,,335.51200000000006,,,,,,,
A,3215.0,2846.0,,,,0.0,,,,,,,
A,3215.0,2911.0,,,,363.985,,,,,,,
A,3215.0,2973.0,,,,0.0,,,,,,,
A,3217.0,392.0,,,,332.974,,,,,,,
A,3217.0,752.0,,,,272.19500000000005,,,,,,,
A,3217.0,876.0,,,,253.68399999999997,,,,,,,
A,3217.0,2246.0,,,,323.27099999999996,,,,,,,
A,3218.0,96.0,,,,329.909,,,,,,,
A,3218.0,761.0,,,,276.448,,,,,,,
A,3218.0,1882.0,,,,287.432,,,,,,,
A,3218.0,2110.0,,,,0.0,,,,,,,
A,3219.0,15.0,,,,262.073,,,,,,,
A,3219.0,45.0,,,,0.0,,,,,,,
A,3219.0,541.0,,,,332.99600000000004,,,,,,,
A,3219.0,2417.0,,,,352.76099999999997,,,,,,,
A,3220.0,2111.0,,,,0.0,,,,,,,
A,3220.0,2157.0,,,,170.017,,,,,,,
A,3221.0,69.0,,,,349.93699999999995,,,,,,,
A,3221.0,74.0,,,,278.08500000000004,,,,,,,
A,3221.0,209.0,,,,348.312,,,,,,,
A,3221.0,305.0,,,,259.546,,,,,,,
A,3221.0,515.0,,,,105.987,,,,,,,
A,3221.0,667.0,,,,286.763,,,,,,,
A,3221.0,709.0,,,,297.16200000000003,,,,,,,
A,3221.0,725.0,,,,140.642,,,,,,,
A,3221.0,857.0,,,,276.46500000000003,,,,,,,
A,3221.0,904.0,,,,271.20799999999997,,,,,,,
A,3221.0,1092.0,,,,302.43199999999996,,,,,,,
A,3221.0,1125.0,,,,147.461,,,,,,,
A,3221.0,1170.0,,,,212.979,,,,,,,
A,3221.0,1281.0,,,,302.43199999999996,,,,,,,
A,3221.0,1283.0,,,,143.712,,,,,,,
A,3221.0,1691.0,,,,209.19799999999998,,,,,,,
A,3221.0,1699.0,,,,325.817,,,,,,,
A,3221.0,2023.0,,,,309.73400000000004,,,,,,,
A,3221.0,2050.0,,,,209.19799999999998,,,,,,,
A,3221.0,2081.0,,,,276.46500000000003,,,,,,,
A,3221.0,2112.0,,,,0.0,,,,,,,
A,3221.0,2307.0,,,,315.72099999999995,,,,,,,
A,3221.0,2354.0,,,,259.546,,,,,,,
A,3221.0,2550.0,,,,259.546,,,,,,,
A,3221.0,2561.0,,,,287.11499999999995,,,,,,,
A,3221.0,2575.0,,,,318.11800000000005,,,,,,,
A,3221.0,2861.0,,,,237.243,,,,,,,
A,3221.0,2946.0,,,,188.46,,,,,,,
A,3221.0,3051.0,,,,343.048,,,,,,,
A,3222.0,23.0,,,,340.0,,,,,,,
A,3222.0,38.0,,,,328.882,,,,,,,
A,3223.0,226.0,,,,302.2,,,,,,,
A,3223.0,350.0,,,,56.885,,,,,,,
A,3223.0,488.0,,,,329.908,,,,,,,
A,3223.0,558.0,,,,263.679,,,,,,,
A,3223.0,635.0,,,,300.877,,,,,,,
A,3223.0,643.0,,,,163.959,,,,,,,
A,3223.0,653.0,,,,312.705,,,,,,,
A,3223.0,705.0,,,,9.319,,,,,,,
A,3223.0,741.0,,,,312.705,,,,,,,
A,3223.0,860.0,,,,363.572,,,,,,,
A,3223.0,969.0,,,,227.51200000000003,,,,,,,
A,3223.0,1048.0,,,,86.81800000000001,,,,,,,
A,3223.0,1120.0,,,,181.931,,,,,,,
A,3223.0,1298.0,,,,9.319,,,,,,,
A,3223.0,1387.0,,,,86.81800000000001,,,,,,,
A,3223.0,1408.0,,,,163.75400000000002,,,,,,,
A,3223.0,1462.0,,,,321.17900000000003,,,,,,,
A,3223.0,1506.0,,,,196.599,,,,,,,
A,3223.0,1590.0,,,,146.918,,,,,,,
A,3223.0,1740.0,,,,351.452,,,,,,,
A,3223.0,1759.0,,,,86.81800000000001,,,,,,,
A,3223.0,1802.0,,,,29.137,,,,,,,
A,3223.0,1844.0,,,,188.91000000000003,,,,,,,
A,3223.0,1860.0,,,,127.159,,,,,,,
A,3223.0,2033.0,,,,56.885,,,,,,,
A,3223.0,2113.0,,,,0.0,,,,,,,
A,3223.0,2211.0,,,,55.687,,,,,,,
A,3223.0,2260.0,,,,195.211,,,,,,,
A,3223.0,2359.0,,,,329.683,,,,,,,
A,3223.0,2402.0,,,,50.484,,,,,,,
A,3223.0,2679.0,,,,322.646,,,,,,,
A,3223.0,2810.0,,,,196.599,,,,,,,
A,3223.0,2818.0,,,,225.67400000000004,,,,,,,
A,3224.0,58.0,,,,205.118,,,,,,,
A,3224.0,919.0,,,,326.42600000000004,,,,,,,
A,3225.0,133.0,,,,187.812,,,,,,,
A,3225.0,169.0,,,,345.123,,,,,,,
A,3225.0,729.0,,,,169.66399999999996,,,,,,,
A,3225.0,1317.0,,,,281.048,,,,,,,
A,3225.0,1569.0,,,,318.53,,,,,,,
A,3225.0,1627.0,,,,352.488,,,,,,,
A,3225.0,1774.0,,,,345.123,,,,,,,
A,3225.0,2114.0,,,,0.0,,,,,,,
A,3226.0,41.0,,,,203.96699999999998,,,,,,,
A,3226.0,77.0,,,,303.81999999999994,,,,,,,
A,3226.0,204.0,,,,285.529,,,,,,,
A,3226.0,237.0,,,,201.744,,,,,,,
A,3226.0,253.0,,,,246.482,,,,,,,
A,3226.0,493.0,,,,246.482,,,,,,,
A,3226.0,527.0,,,,355.92699999999996,,,,,,,
A,3226.0,862.0,,,,350.41200000000003,,,,,,,
A,3226.0,1043.0,,,,340.24,,,,,,,
A,3226.0,1182.0,,,,307.66,,,,,,,
A,3226.0,1197.0,,,,352.7049999999999,,,,,,,
A,3226.0,1226.0,,,,150.708,,,,,,,
A,3226.0,1763.0,,,,235.37399999999997,,,,,,,
A,3226.0,2579.0,,,,352.00999999999993,,,,,,,
A,3227.0,65.0,,,,147.744,,,,,,,
A,3227.0,894.0,,,,222.702,,,,,,,
A,3227.0,1620.0,,,,311.187,,,,,,,
A,3227.0,1749.0,,,,267.424,,,,,,,
A,3227.0,2619.0,,,,353.887,,,,,,,
A,3227.0,2762.0,,,,337.197,,,,,,,
A,3228.0,167.0,,,,52.612,,,,,,,
A,3228.0,286.0,,,,278.976,,,,,,,
A,3228.0,288.0,,,,250.61,,,,,,,
A,3228.0,732.0,,,,210.904,,,,,,,
A,3228.0,842.0,,,,79.264,,,,,,,
A,3228.0,931.0,,,,356.81,,,,,,,
A,3228.0,968.0,,,,230.018,,,,,,,
A,3228.0,1211.0,,,,144.165,,,,,,,
A,3228.0,1359.0,,,,331.77,,,,,,,
A,3228.0,1631.0,,,,244.99099999999999,,,,,,,
A,3228.0,1790.0,,,,122.738,,,,,,,
A,3228.0,1850.0,,,,342.686,,,,,,,
A,3228.0,1908.0,,,,153.594,,,,,,,
A,3228.0,2116.0,,,,0.0,,,,,,,
A,3228.0,2367.0,,,,197.079,,,,,,,
A,3228.0,2466.0,,,,210.904,,,,,,,
A,3228.0,2512.0,,,,263.25800000000004,,,,,,,
A,3228.0,2605.0,,,,249.151,,,,,,,
A,3228.0,2834.0,,,,137.572,,,,,,,
A,3228.0,3019.0,,,,78.668,,,,,,,
A,3229.0,887.0,,,,340.398,,,,,,,
A,3229.0,2622.0,,,,262.019,,,,,,,
A,3230.0,948.0,,,,323.276,,,,,,,
A,3230.0,1866.0,,,,271.582,,,,,,,
A,3231.0,160.0,,,,95.477,,,,,,,
A,3231.0,224.0,,,,64.426,,,,,,,
A,3231.0,261.0,,,,30.298000000000002,,,,,,,
A,3231.0,345.0,,,,127.241,,,,,,,
A,3231.0,409.0,,,,193.239,,,,,,,
A,3231.0,438.0,,,,153.96699999999998,,,,,,,
A,3231.0,512.0,,,,143.789,,,,,,,
A,3231.0,677.0,,,,161.683,,,,,,,
A,3231.0,726.0,,,,182.367,,,,,,,
A,3231.0,999.0,,,,73.435,,,,,,,
A,3231.0,1231.0,,,,167.91899999999998,,,,,,,
A,3231.0,1249.0,,,,107.694,,,,,,,
A,3231.0,1578.0,,,,95.477,,,,,,,
A,3231.0,1724.0,,,,347.37100000000004,,,,,,,
A,3231.0,1889.0,,,,347.37100000000004,,,,,,,
A,3231.0,2053.0,,,,148.87,,,,,,,
A,3231.0,2069.0,,,,259.518,,,,,,,
A,3231.0,2118.0,,,,0.0,,,,,,,
A,3231.0,2163.0,,,,173.60500000000002,,,,,,,
A,3231.0,2164.0,,,,49.61,,,,,,,
A,3231.0,2229.0,,,,19.608,,,,,,,
A,3231.0,2258.0,,,,167.91899999999998,,,,,,,
A,3231.0,2313.0,,,,71.41300000000001,,,,,,,
A,3231.0,2571.0,,,,209.882,,,,,,,
A,3231.0,2643.0,,,,137.451,,,,,,,
A,3231.0,2775.0,,,,0.0,,,,,,,
A,3231.0,3057.0,,,,122.78399999999999,,,,,,,
A,3232.0,60.0,,,,301.591,,,,,,,
A,3232.0,564.0,,,,199.236,,,,,,,
A,3232.0,655.0,,,,299.925,,,,,,,
A,3232.0,1855.0,,,,297.287,,,,,,,
A,3232.0,2920.0,,,,100.753,,,,,,,
A,3232.0,3068.0,,,,199.236,,,,,,,
A,3233.0,157.0,,,,194.10000000000002,,,,,,,
A,3233.0,374.0,,,,41.342999999999996,,,,,,,
A,3233.0,547.0,,,,131.955,,,,,,,
A,3233.0,1027.0,,,,180.661,,,,,,,
A,3233.0,1587.0,,,,335.81800000000004,,,,,,,
A,3233.0,2085.0,,,,297.626,,,,,,,
A,3233.0,2120.0,,,,0.0,,,,,,,
A,3233.0,2136.0,,,,153.16500000000002,,,,,,,
A,3233.0,2154.0,,,,354.358,,,,,,,
A,3233.0,2289.0,,,,84.809,,,,,,,
A,3233.0,2323.0,,,,41.078,,,,,,,
A,3233.0,2504.0,,,,235.74200000000002,,,,,,,
A,3233.0,2661.0,,,,185.79600000000002,,,,,,,
A,3233.0,2682.0,,,,341.78499999999997,,,,,,,
A,3233.0,2698.0,,,,41.342999999999996,,,,,,,
A,3233.0,2793.0,,,,203.14,,,,,,,
A,3233.0,2814.0,,,,180.661,,,,,,,
A,3233.0,2938.0,,,,203.14,,,,,,,
A,3234.0,504.0,,,,0.0,,,,,,,
A,3234.0,1291.0,,,,0.0,,,,,,,
A,3234.0,2122.0,,,,0.0,,,,,,,
A,3234.0,2301.0,,,,0.0,,,,,,,
A,3234.0,2477.0,,,,0.0,,,,,,,
A,3234.0,2780.0,,,,0.0,,,,,,,
A,3234.0,2794.0,,,,0.0,,,,,,,
A,3235.0,182.0,,,,299.34799999999996,,,,,,,
A,3235.0,421.0,,,,353.53499999999997,,,,,,,
A,3235.0,663.0,,,,300.252,,,,,,,
A,3235.0,687.0,,,,172.274,,,,,,,
A,3235.0,1112.0,,,,313.462,,,,,,,
A,3235.0,1193.0,,,,276.253,,,,,,,
A,3235.0,1618.0,,,,232.15900000000002,,,,,,,
A,3235.0,1815.0,,,,239.05200000000002,,,,,,,
A,3235.0,2407.0,,,,298.41900000000004,,,,,,,
A,3235.0,2842.0,,,,241.01999999999998,,,,,,,
A,3235.0,3010.0,,,,106.956,,,,,,,
A,3236.0,186.0,,,,344.479,,,,,,,
A,3236.0,265.0,,,,284.70000000000005,,,,,,,
A,3236.0,430.0,,,,204.904,,,,,,,
A,3236.0,458.0,,,,62.719,,,,,,,
A,3236.0,654.0,,,,311.517,,,,,,,
A,3236.0,679.0,,,,332.326,,,,,,,
A,3236.0,701.0,,,,332.326,,,,,,,
A,3236.0,706.0,,,,304.966,,,,,,,
A,3236.0,979.0,,,,66.075,,,,,,,
A,3236.0,1105.0,,,,277.754,,,,,,,
A,3236.0,1151.0,,,,203.64099999999996,,,,,,,
A,3236.0,1204.0,,,,93.697,,,,,,,
A,3236.0,1619.0,,,,140.75300000000001,,,,,,,
A,3236.0,1662.0,,,,351.018,,,,,,,
A,3236.0,1670.0,,,,254.46,,,,,,,
A,3236.0,1764.0,,,,248.41,,,,,,,
A,3236.0,1894.0,,,,284.70000000000005,,,,,,,
A,3236.0,2123.0,,,,0.0,,,,,,,
A,3236.0,2234.0,,,,192.399,,,,,,,
A,3236.0,2315.0,,,,321.337,,,,,,,
A,3236.0,2390.0,,,,248.75799999999995,,,,,,,
A,3236.0,2501.0,,,,291.13,,,,,,,
A,3236.0,2570.0,,,,324.001,,,,,,,
